,0,1
1309,2582.4,8.6
1310,2583.5,8.4
1311,2584,7.1
1312,2589.6,5.6
1313,2590.1,3.9
1314,2591.6,7
1315,2591.9,5
1316,2592.2,5.5
1317,2592.8,7
1318,2592.9,5.3
1319,2593.2,4.4
1320,2593.4,10
1321,2593.5,7.3
1322,2593.6,5.3
1323,2593.8,3.2
1324,2593.8,4.1
1325,2594,3.4
1326,2594.1,6.1
1327,2594.1,5.3
1328,2594.3,5.1
1329,2595,10.4
1330,2595.7,2.5
1331,2596.1,4.5
1332,2596.1,6.1
1333,2596.3,3
1334,2596.5,4.6
1335,2596.5,2.4
1336,2596.8,4.2
1337,2597.3,2
1338,2597.4,2.1
1339,2597.5,3.7
1340,2597.6,8.3
1341,2597.6,4.9
1342,2597.6,8.2
1343,2597.9,6.9
1344,2597.9,4
1345,2598.1,6.2
1346,2598.1,6.2
1347,2598.3,4.8
1348,2598.5,2.6
1349,2598.5,5.4
1350,2598.6,4.3
1351,2598.6,4.6
1352,2599.1,2.9
1353,2599.2,1.7
1354,2599.9,5.8
1355,2599.9,2.8
1356,2600,0.9
1357,2600,4.6
1358,2600.1,5.8
1359,2601.1,6
1360,2601.1,2.2
1361,2601.7,1.6
1362,2601.7,3.8
1363,2601.7,2.3
1364,2601.8,4.5
1365,2601.8,6
1366,2601.9,9
1367,2601.9,5.2
1368,2602,3
1369,2602.2,4.9
1370,2602.4,1.6
1371,2602.7,1.5
1372,2602.8,4
1373,2602.8,2.4
1374,2602.9,3.9
1375,2602.9,5.4
1376,2603,1.8
1377,2603.1,2.6
1378,2603.4,2.9
1379,2603.5,1.1
1380,2603.9,3.5
1381,2604.5,6.8
1382,2604.5,7.7
1383,2604.9,8.6
1384,2605,4.7
1385,2605.3,2.4
1386,2605.4,7.5
1387,2605.7,6
1388,2607.5,7.5
1389,2609.1,5.6
1390,2609.5,5
1391,2610,3.8
1392,2610.2,4.8
1393,2615.7,3.2
1394,2616.4,8
1395,2621.5,4.6
1396,2622.3,3.9
1397,2625,6.8
1398,2625.1,6.3
1399,2625.4,6.4
1400,2625.7,3.4
1401,2630.5,6.8
1402,2632.5,7.8
1403,2632.6,7.4
1404,2639.7,4.5
1405,2639.8,9.5
1406,2640.6,8.1
1407,2640.6,6.8
1408,2641.6,5.7
1409,2642.3,6.1
1410,2642.4,1.4
1411,2642.4,5.8
1412,2642.6,3.2
1413,2642.9,7.2
1414,2643.1,9.7
1415,2643.4,2.2
1416,2643.8,3.4
1417,2643.8,4.2
1418,2644,3.1
1419,2644.4,5.2
1420,2644.8,3.9
1421,2644.9,2.4
1422,2645,1
1423,2645.1,1.5
1424,2645.1,1.2
1425,2645.1,2.3
1426,2645.2,2.2
1427,2645.2,3.5
1428,2645.2,6.6
1429,2645.3,7.2
1430,2645.5,4.5
1431,2645.5,2
1432,2645.6,9.8
1433,2645.7,5.1
1434,2645.7,6.3
1435,2645.7,2.8
1436,2645.7,1.8
1437,2645.8,10.2
1438,2646.1,2.6
1439,2646.1,12.1
1440,2646.3,3.6
1441,2646.3,1.5
1442,2646.4,1.6
1443,2646.5,1.7
1444,2646.5,3
1445,2646.6,2.9
1446,2646.6,5.8
1447,2646.7,1.2
1448,2646.7,5.2
1449,2646.7,1.3
1450,2646.7,3.2
1451,2646.8,2.4
1452,2646.8,4.1
1453,2646.8,3.2
1454,2647,8.1
1455,2647,0.9
1456,2647,6.1
1457,2647.1,1.4
1458,2647.1,3.4
1459,2647.4,4
1460,2647.5,1.6
1461,2647.8,4.4
1462,2648,1.6
1463,2648,4.7
1464,2648.2,2.5
1465,2648.4,4.4
1466,2649.5,4.5
1467,2649.5,4.8
1468,2649.6,7.9
1469,2650.3,4.3
1470,2650.5,4.3
1471,2650.5,5.9
1472,2650.7,4.9
1473,2652,4
1474,2654.1,5.1
1475,2657.4,2.4
1476,2659.3,3.3
1477,2662.4,1.9
1478,2663,3.1
1479,2663.5,5.8
1480,2664.5,0.9
1481,2666.5,0.9
1482,2674.8,2.5
1483,2675.6,5.4
1484,2685.4,1.1
1485,2685.7,7.8
1486,2686.8,2.9
1487,2687.2,1.2
1488,2688.5,6.6
1489,2689.4,3.1
1490,2689.6,3.8
1491,2689.6,6.9
1492,2690.1,3.4
1493,2690.4,5.6
1494,2691.3,5.3
1495,2691.4,2.8
1496,2692.1,4.2
1497,2693.8,4.1
1498,2706.8,3.1
1499,2707.1,1.1
1500,2708.4,1.4
1501,2709.3,1.7
1502,2711.2,3.2
1503,2711.4,0.9
1504,2712,7.5
1505,2712.8,3
1506,2712.9,5.6
1507,2713.1,0.8
1508,2714.6,5.1
1509,2714.6,0.8
1510,2715.2,8
1511,2717.7,1.1
1512,2719.8,3
1513,2721.7,2.4
1514,2722,4.7
1515,2722.1,6.4
1516,2723.8,4.3
1517,2725.4,0.8
1518,2725.8,3.9
1519,2728,5.5
1520,2728.8,2.6
1521,2729.5,6.1
1522,2729.5,5
1523,2729.6,4.5
1524,2730,3.8
1525,2730.4,7.6
1526,2730.6,4.7
1527,2731,1
1528,2731,13
1529,2731,4.1
1530,2731.2,6.9
1531,2731.2,45.5
1532,2731.2,2.8
1533,2731.4,3.7
1534,2731.4,1
1535,2731.6,3.8
1536,2731.7,2.5
1537,2732,2.1
1538,2732.1,8.7
1539,2732.4,7.2
1540,2732.4,5.5
1541,2732.9,3.5
1542,2733.1,2.9
1543,2733.3,2.8
1544,2733.4,3.4
1545,2733.5,3.5
1546,2733.5,9.7
1547,2733.5,5
1548,2733.6,6.6
1549,2733.7,6.6
1550,2733.8,4.5
1551,2733.9,10.2
1552,2733.9,4.6
1553,2734,12.3
1554,2734.1,3.5
1555,2734.1,5.4
1556,2734.4,5
1557,2734.8,2.4
1558,2735.1,8.1
1559,2735.3,3
1560,2735.4,5.4
1561,2735.4,13.6
1562,2735.5,5.4
1563,2735.5,1.9
1564,2735.6,6
1565,2735.7,3
1566,2736.1,3.1
1567,2736.4,3.5
1568,2736.6,3
1569,2736.6,4.6
1570,2737.2,3.1
1571,2737.8,5.5
1572,2738.6,4.2
1573,2738.8,4.2
1574,2739,4.7
1575,2739.1,5.1
1576,2739.1,1.7
1577,2739.6,3.8
1578,2741.2,0.9
1579,2741.9,4.2
1580,2745.1,4.9
1581,2749.7,5.3
1582,2751,2.7
1583,2753.6,10.6
1584,2754.3,6.6
1585,2754.4,4.8
1586,2755.3,7.4
1587,2755.3,6.4
1588,2756.3,6.8
1589,2756.4,2.4
1590,2756.8,2.4
1591,2757,9.3
1592,2757,4
1593,2757.3,2.1
1594,2757.4,1.6
1595,2757.5,1.1
1596,2757.8,2
1597,2758.1,3.2
1598,2758.2,7
1599,2758.7,5.4
1600,2759.2,5.1
1601,2759.4,3.4
1602,2759.8,4.4
1603,2759.8,2.9
1604,2760.1,4.7
1605,2760.4,2.3
1606,2760.5,1.6
1607,2761.4,3.4
1608,2761.5,2.4
1609,2761.6,2.8
1610,2761.9,0.8
1611,2763.3,4.1
1612,2764.6,2.6
1613,2765.1,5.6
1614,2766.3,3.4
1615,2774,2.7
1616,2774.1,2
1617,2774.5,2.5
1618,2774.8,0.7
1619,2775.2,4.5
1620,2775.7,2
1621,2776.4,1.3
1622,2776.8,2.7
1623,2776.8,2.8
1624,2777.3,2.3
1625,2777.4,6.9
1626,2778,8.6
1627,2778.1,3.9
1628,2778.2,7.4
1629,2778.3,1.3
1630,2778.3,1.7
1631,2778.4,5
1632,2779,2
1633,2779,8.3
1634,2779.7,1.6
1635,2781.2,2
1636,2781.8,3.9
1637,2782,4.6
1638,2782.3,5.2
1639,2782.5,7.6
1640,2782.7,1.6
1641,2782.8,1.8
1642,2783,2.4
1643,2783.2,2.4
1644,2783.8,1.8
1645,2784.8,12.9
1646,2785.3,2.9
1647,2785.7,6.5
1648,2800.4,2.4
1649,2802.8,3.3
1650,2803.4,2.7
1651,2805.7,2.2
1652,2808.6,0.8
1653,2809.7,5
1654,2810.2,0.9
1655,2813.1,3.2
1656,2814.7,3.1
1657,2822.4,5
1658,2823.9,4
1659,2825.9,2.6
1660,2826.6,9.9
1661,2831.2,5
1662,2836.4,2.2
1663,2839.7,1.5
1664,2843.6,6
1665,2845.3,2.2
1666,2849.5,2.3
1667,2850.5,4.4
1668,2851.3,1.2
1669,2851.8,2.1
1670,2852.3,1.7
1671,2852.5,3.8
1672,2854.9,1.2
1673,2855.3,3.1
1674,2855.8,2
1675,2855.9,1.9
1676,2856.4,3.2
1677,2857,1.8
1678,2857,0.9
1679,2858.7,3.2
1680,2858.8,1.4
1681,2859,1.2
1682,2859.3,3.3
1683,2860.2,3.5
1684,2863.1,3.1
1685,2863.7,2.5
1686,2864.8,10.4
1687,2866.5,1.8
1688,2866.9,1
1689,2867.8,0.9
1690,2868.6,7.2
1691,2869.3,2.3
1692,2869.5,2.8
1693,2869.9,3
1694,2870,1.3
1695,2870.1,1.6
1696,2870.1,5.9
1697,2871,3
1698,2871.2,2.7
1699,2871.5,0.9
1700,2871.5,3.8
1701,2871.9,1.7
1702,2871.9,3.3
1703,2872,2.5
1704,2872.1,2
1705,2872.2,1.9
1706,2872.4,2.1
1707,2872.9,3.9
1708,2873.1,1.8
1709,2873.9,0.9
1710,2873.9,5.6
1711,2874.1,0.8
1712,2874.2,3.9
1713,2874.4,2.1
1714,2876,1.4
1715,2876.4,0.6
1716,2879.5,4.3
1717,2880.3,2.5
1718,2887.5,4.6
1719,2888.6,2
1720,2888.8,3.1
1721,2888.9,3.7
1722,2889.6,3.6
1723,2891.5,1.9
1724,2893,2.5
1725,2894.8,10.9
1726,2895,2
1727,2895.9,2.3
1728,2899.6,1.4
1729,2900.2,4
1730,2900.9,2.3
1731,2900.9,2.3
1732,2901.2,3.9
1733,2901.6,0.9
1734,2902.4,2.9
1735,2903.5,1.4
1736,2905.4,4.3
1737,2905.9,0.6
1738,2906.9,4.1
1739,2907.1,7.4
1740,2907.1,2.7
1741,2908.6,1.9
1742,2917,4.2
1743,2918.7,1.8
1744,2918.8,7.4
1745,2922.2,2.7
1746,2922.5,2.6
1747,2922.9,0.8
1748,2924,3.7
1749,2925.4,0.9
1750,2926.7,2.6
1751,2927.8,0.9
1752,2934.4,4.5
1753,2935.9,2.8
1754,2939.9,3.4
1755,2940.7,3.4
1756,2943.3,4.7
1757,2943.6,1.7
1758,2943.7,3.4
1759,2944.3,1.9
1760,2944.8,2.3
1761,2946.4,1.1
1762,2947.2,3.7
1763,2948.3,1.3
1764,2949.1,2.8
1765,2950.3,3.7
1766,2954.1,3.7
1767,2957.8,5.1
1768,2958,1.6
1769,2961.6,2.2
1770,2962.5,1.5
1771,2965,4.3
1772,2967,4.5
1773,2968.1,6.8
1774,2968.3,1.9
1775,2968.6,2.3
1776,2968.7,1.3
1777,2969,2.4
1778,2969,5.3
1779,2969.4,2.8
1780,2970.2,3.7
1781,2970.4,1.2
1782,2970.5,5.5
1783,2970.6,7.3
1784,2971.6,0.8
1785,2972.7,2.5
1786,2972.8,0.9
1787,2973.4,1.4
1788,2973.6,4.1
1789,2973.6,1.9
1790,2973.7,4.5
1791,2973.7,1.7
1792,2974.2,0.7
1793,2974.2,1.7
1794,2974.7,1.2
1795,2975,1.1
1796,2975,1.2
1797,2975.1,3.1
1798,2975.2,6.7
1799,2975.3,5.3
1800,2975.4,5.5
1801,2975.4,0.6
1802,2975.7,1.4
1803,2975.9,3.4
1804,2976.1,9.6
1805,2976.2,8.3
1806,2976.3,3.5
1807,2976.4,1.9
1808,2976.4,3.6
1809,2976.5,1
1810,2976.5,3.6
1811,2976.6,3.9
1812,2976.8,1.9
1813,2977.2,2.6
1814,2977.3,6.1
1815,2977.4,5.9
1816,2977.6,1.2
1817,2977.7,1.1
1818,2977.8,2.1
1819,2977.9,3.3
1820,2977.9,2.7
1821,2978.1,2.2
1822,2978.2,8.4
1823,2978.9,3.3
1824,2979.1,1.9
1825,2979.3,1.3
1826,2979.4,1.9
1827,2979.5,3
1828,2979.5,3.3
1829,2979.7,4.2
1830,2979.8,0.9
1831,2979.8,7.7
1832,2979.8,2
1833,2979.93,3.59
1834,2980.1,2.2
1835,2980.1,2
1836,2980.2,1.7
1837,2980.2,1.9
1838,2980.6,0.9
1839,2981,3.4
1840,2981.1,4.4
1841,2981.2,2
1842,2981.3,1.3
1843,2981.3,3.3
1844,2981.6,12.7
1845,2981.9,3.3
1846,2982.82,5.89
1847,2984.3,4
1848,2985.9,3.2
1849,2986,1.1
1850,2990.2,6.4
1851,2991.1,3.1
1852,2991.4,4.7
1853,2991.7,4.5
1854,2992.1,2.9
1855,2992.3,5.2
1856,2992.7,2.6
1857,2993.7,3.2
1858,2994.1,4.1
1859,2995.8,1.9
1860,2995.8,2.8
1861,2996.8,4.8
1862,2999.1,5
1863,3000.1,3.8
1864,3000.5,2.3
1865,3000.5,0.9
1866,3000.9,4.3
1867,3000.9,1.7
1868,3000.9,12.4
1869,3001.5,6.1
1870,3001.6,2.5
1871,3001.7,6.4
1872,3001.8,3.4
1873,3002,9.8
1874,3002.1,2.1
1875,3002.6,2.1
1876,3002.7,2.4
1877,3002.9,1.4
1878,3004.1,3.1
1879,3004.2,1.7
1880,3004.7,2.4
1881,3005.8,6
1882,3006,4.7
1883,3006.1,1.7
1884,3007.6,0.7
1885,3008,2.3
1886,3008.1,11.1
1887,3008.6,2.6
1888,3008.8,3
1889,3009.8,6.3
1890,3012.2,2.9
1891,3013.9,6
1892,3014.5,2.5
1893,3014.5,4
1894,3015.1,2.7
1895,3015.2,1.7
1896,3016.5,4.9
1897,3020.7,6.4
1898,3021,1.9
1899,3021.8,2.7
1900,3022,1
1901,3022.5,8.1
1902,3023,2.1
1903,3023.1,3.7
1904,3023.9,4.3
1905,3024.1,4.1
1906,3025,1.6
1907,3025.5,1.1
1908,3027.3,5.1
1909,3028.4,7.2
1910,3028.4,3.9
1911,3033,2.2
1912,3033.4,2.2
1913,3038.3,2
1914,3039.4,4.2
1915,3040.9,2.1
1916,3042.8,2.2
1917,3044.2,2.6
1918,3045.7,1.8
1919,3047.8,9.3
1920,3068.7,6.8
1921,3069.8,4
1922,3074.1,8.4
1923,3080.3,4.2
1924,3083,2.7
1925,3085.2,2.4
1926,3086.5,4.7
1927,3089,2.3
1928,3089.8,3.1
1929,3090,4.9
1930,3090.6,3
1931,3091.8,6.6
1932,3091.9,3.2
1933,3092.5,3.6
1934,3093,6.2
1935,3093,7.5
1936,3093.1,2.3
1937,3093.9,1
1938,3094,2.4
1939,3094.9,1.8
1940,3099.1,2.5
1941,3100.2,2.6
1942,3100.6,5.6
1943,3101,2.9
1944,3104.3,2.8
1945,3106,3.2
1946,3107.1,4.2
1947,3107.4,2.2
1948,3107.5,2.1
1949,3107.5,1.9
1950,3108.1,2.2
1951,3108.2,2.2
1952,3108.6,1.5
1953,3108.7,2.8
1954,3109.1,2.3
1955,3109.4,1.9
1956,3109.5,2.2
1957,3109.6,1.2
1958,3109.8,1.8
1959,3110,2
1960,3110.1,2
1961,3110.2,2.2
1962,3110.7,2.4
1963,3111.2,1.7
1964,3111.3,2.4
1965,3111.3,0.6
1966,3111.3,1.4
1967,3111.4,2.8
1968,3111.6,2.8
1969,3111.6,2.2
1970,3111.7,2
1971,3111.8,1.8
1972,3111.8,1.7
1973,3111.9,2.3
1974,3112,2
1975,3112.1,2.3
1976,3112.1,1
1977,3112.3,4.1
1978,3112.55,5.16
1979,3112.6,2
1980,3112.78,2.93
1981,3112.8,2.4
1982,3113.1,2.3
1983,3113.1,2.6
1984,3113.5,3.7
1985,3113.6,2.9
1986,3113.8,2.5
1987,3114.4,2.2
1988,3115.8,4.1
1989,3115.9,3.1
1990,3117.3,2.9
1991,3118,2.4
1992,3119.6,2.1
1993,3120.8,2
1994,3120.9,1.9
1995,3121.3,4.5
1996,3121.8,3.4
1997,3121.9,2
1998,3122.1,1.6
1999,3122.1,2
2000,3122.2,2
2001,3122.4,1.5
2002,3122.4,1.1
2003,3122.7,3.2
2004,3122.8,2.3
2005,3123,3.7
2006,3123,1.3
2007,3123.2,2.2
2008,3123.6,2.4
2009,3125.5,2.8
2010,3126.3,3.5
2011,3129.3,2.9
2012,3129.5,1.9
2013,3130.1,4.1
2014,3137.7,5
2015,3141.19,2.62
2016,3141.3,1.6
2017,3143.3,1.3
2018,3144.1,1.5
2019,3145,3.4
2020,3146,3.5
2021,3149.4,9.5
2022,3150.8,6.7
2023,3150.8,4.9
2024,3153.1,2
2025,3154,3.1
2026,3155.2,1.1
2027,3155.4,2.3
2028,3156.2,2.4
2029,3157,1.4
2030,3161.1,5.5
2031,3161.2,5
2032,3171.6,2.9
2033,3172.3,3.7
2034,3173.9,1.7
2035,3176.3,4.3
2036,3176.8,2.5
2037,3177.2,2.5
2038,3179.6,1.9
2039,3179.8,2.5
2040,3179.9,1.6
2041,3180.5,3
2042,3180.7,2.3
2043,3180.9,4.2
2044,3181.1,2.4
2045,3181.2,5
2046,3181.4,4.1
2047,3181.4,4.2
2048,3181.5,2.5
2049,3181.8,6.8
2050,3181.8,2.3
2051,3181.9,4.5
2052,3181.9,3.6
2053,3182.3,2.9
2054,3182.4,3.1
2055,3182.7,1.9
2056,3185.4,1.9
2057,3187,2.6
2058,3198.1,7.9
2059,3198.3,2.5
2060,3198.7,2.2
2061,3202.2,3.4
2062,3203.8,5.5
2063,3206.1,2.8
2064,3210.5,6.1
2065,3211.1,5
2066,3211.2,5.1
2067,3211.6,8.5
2068,3212.2,7.4
2069,3213.2,8.8
2070,3213.8,5.1
2071,3214.2,5.7
2072,3214.2,6
2073,3215,3.5
2074,3215.2,9.1
2075,3216,7
2076,3216.1,2.2
2077,3216.6,7.3
2078,3216.6,4.4
2079,3216.8,9.5
2080,3216.8,5
2081,3216.8,6.7
2082,3216.8,5.5
2083,3216.9,4
2084,3217.1,6
2085,3217.1,7.9
2086,3217.1,8.3
2087,3217.2,5.7
2088,3217.3,6.1
2089,3217.4,4.3
2090,3217.5,12.8
2091,3217.7,6.7
2092,3217.8,4.7
2093,3218,4.2
2094,3218,3.1
2095,3218.1,10.1
2096,3218.1,4.9
2097,3218.2,6.5
2098,3218.2,9.8
2099,3218.4,5
2100,3218.4,2.7
2101,3218.5,9.8
2102,3218.5,3.6
2103,3218.5,6.8
2104,3218.6,5.4
2105,3218.7,3
2106,3218.8,4.1
2107,3218.8,6.1
2108,3218.8,10.1
2109,3218.8,9.9
2110,3218.8,6.8
2111,3219,5.5
2112,3219,5.3
2113,3219.1,9.7
2114,3219.1,7.7
2115,3219.2,4.9
2116,3219.2,2.5
2117,3219.4,3.9
2118,3219.5,2.7
2119,3219.6,4.9
2120,3219.8,11.7
2121,3219.9,4.5
2122,3219.9,6
2123,3219.9,7.6
2124,3220,6.4
2125,3220,2.8
2126,3220,5.9
2127,3220,2.6
2128,3220,5.4
2129,3220.1,3.8
2130,3220.1,6.3
2131,3220.2,7
2132,3220.2,5
2133,3220.2,3.3
2134,3220.3,10.4
2135,3220.3,5.3
2136,3220.4,3.2
2137,3220.4,2
2138,3220.5,7.1
2139,3220.5,7.5
2140,3220.5,5
2141,3220.5,6.8
2142,3220.5,5.9
2143,3220.5,2.3
2144,3220.6,6.6
2145,3220.6,3.9
2146,3220.7,5.8
2147,3220.7,2.9
2148,3220.7,4.9
2149,3220.7,5.1
2150,3220.8,6.1
2151,3221,5.5
2152,3221,10.9
2153,3221,9.2
2154,3221.1,4.8
2155,3221.1,3
2156,3221.1,5.4
2157,3221.2,5.4
2158,3221.2,4.9
2159,3221.2,7.1
2160,3221.2,2.9
2161,3221.2,7.1
2162,3221.3,4.5
2163,3221.3,5.1
2164,3221.4,6.8
2165,3221.4,4
2166,3221.4,5.3
2167,3221.4,4.1
2168,3221.5,4.1
2169,3221.5,6.8
2170,3221.5,7.3
2171,3221.5,3.7
2172,3221.5,4.6
2173,3221.5,4.8
2174,3221.5,5.1
2175,3221.5,9.2
2176,3221.5,5.6
2177,3221.7,1.5
2178,3221.8,2.6
2179,3221.8,5.6
2180,3221.9,5.2
2181,3221.9,3.1
2182,3221.9,8.3
2183,3221.9,1.9
2184,3222,3.1
2185,3222,4
2186,3222.1,4.2
2187,3222.1,2.5
2188,3222.2,5.8
2189,3222.3,2
2190,3222.4,6.1
2191,3222.5,4.7
2192,3222.5,6.2
2193,3222.6,1.9
2194,3222.7,4.2
2195,3222.7,3.7
2196,3222.8,2.6
2197,3222.9,4.5
2198,3222.9,2.3
2199,3223,3.9
2200,3223.2,7.3
2201,3223.3,5.8
2202,3223.4,3.7
2203,3223.4,5
2204,3223.4,6.4
2205,3223.5,3.1
2206,3223.5,2.4
2207,3223.6,8.6
2208,3223.8,2.5
2209,3223.8,5.7
2210,3223.8,9.8
2211,3224,7.7
2212,3224.2,2.8
2213,3224.3,5.2
2214,3224.3,5.5
2215,3224.4,6.2
2216,3224.4,1
2217,3224.5,4.7
2218,3224.5,3.9
2219,3224.8,2.3
2220,3225.1,8.4
2221,3225.2,8.1
2222,3225.4,4.7
2223,3226.2,2.9
2224,3226.2,6.7
2225,3226.3,4.1
2226,3226.3,7
2227,3226.4,6.9
2228,3226.5,7.2
2229,3226.5,6.9
2230,3226.7,4.6
2231,3226.8,3.1
2232,3226.9,3.1
2233,3227.2,4.4
2234,3227.5,5.2
2235,3227.8,3.7
2236,3227.8,2.9
2237,3228.2,2.7
2238,3228.2,4.5
2239,3229.3,5.9
2240,3229.7,6
2241,3229.8,11
2242,3230,3
2243,3230.2,2.8
2244,3230.9,4.3
2245,3231,2.4
2246,3231.2,2.2
2247,3231.4,2.5
2248,3236.6,4.2
2249,3237,6.7
2250,3238.2,3.1
2251,3239.8,1.5
2252,3240.1,2.8
2253,3243.6,3.8
2254,3246.1,6.5
2255,3251,5.5
2256,3268.3,5.2
2257,3269.8,4.9
2258,3269.9,3.1
2259,3278,1.8
2260,3284.3,3.1
2261,3286.3,4.1
2262,3288.7,17.5
2263,3289.7,7.9
2264,3290.4,2.8
2265,3299.9,15
2266,3300.5,7.3
2267,3309.4,6.5
2268,3309.5,5.3
2269,3309.5,8.8
2270,3309.6,9.5
2271,3310,15.7
2272,3310.1,9.8
2273,3310.5,13.3
2274,3311.2,14.3
2275,3311.5,10.6
2276,3311.5,9.9
2277,3312.4,4.7
2278,3312.5,15.4
2279,3312.7,11.3
2280,3312.7,10.1
2281,3312.8,10.7
2282,3313,4.9
2283,3313.5,7.6
2284,3313.9,8
2285,3314.1,16.1
2286,3314.2,6.2
2287,3315.2,13.8
2288,3315.5,5.7
2289,3315.8,6.9
2290,3315.9,6
2291,3315.9,14.2
2292,3315.9,3.9
2293,3316,4.7
2294,3316,7.2
2295,3316.1,11.7
2296,3316.1,14.2
2297,3316.2,14.7
2298,3316.2,16.4
2299,3316.2,14
2300,3316.3,12.6
2301,3316.4,18
2302,3316.4,11.4
2303,3316.5,18.7
2304,3316.5,6.5
2305,3316.5,16.7
2306,3316.6,14.1
2307,3316.6,3
2308,3316.7,10.4
2309,3316.8,11
2310,3316.8,12.5
2311,3316.9,3.6
2312,3316.9,11.5
2313,3317,16.8
2314,3317.1,7.8
2315,3317.1,4.2
2316,3317.1,11.3
2317,3317.1,12.4
2318,3317.2,16
2319,3317.3,5.3
2320,3317.3,9.8
2321,3317.4,12.7
2322,3317.4,13.6
2323,3317.4,8.5
2324,3317.4,12.7
2325,3317.4,4.4
2326,3317.5,18.7
2327,3317.5,12.6
2328,3317.5,15
2329,3317.5,11.2
2330,3317.5,13.9
2331,3317.6,4.2
2332,3317.6,5.9
2333,3317.6,16.5
2334,3317.7,13.9
2335,3317.7,6.7
2336,3317.8,18.3
2337,3317.9,13.9
2338,3317.9,10.1
2339,3318.1,18.4
2340,3318.1,8.1
2341,3318.2,8.9
2342,3318.2,9.8
2343,3318.2,16
2344,3318.5,12.6
2345,3318.5,11
2346,3318.5,8.1
2347,3318.5,11.8
2348,3318.5,4.8
2349,3318.7,13.7
2350,3318.7,7.7
2351,3318.7,3.1
2352,3318.7,11.1
2353,3318.8,6.3
2354,3318.8,6.2
2355,3318.8,10.1
2356,3318.8,15
2357,3318.8,8.7
2358,3318.8,10.3
2359,3318.9,5.1
2360,3318.9,14.3
2361,3318.9,15.4
2362,3318.9,10.8
2363,3319,11.8
2364,3319,12
2365,3319,10.2
2366,3319.1,12.2
2367,3319.2,14.1
2368,3319.2,10.9
2369,3319.3,8.5
2370,3319.3,11.7
2371,3319.3,13.8
2372,3319.3,8.6
2373,3319.4,16.9
2374,3319.4,13.5
2375,3319.4,8.7
2376,3319.4,19.3
2377,3319.5,16.6
2378,3319.5,15.9
2379,3319.5,5.7
2380,3319.5,10
2381,3319.5,4.9
2382,3319.5,5.3
2383,3319.6,7.6
2384,3319.6,8.1
2385,3319.6,6.8
2386,3319.7,13.8
2387,3319.7,9.4
2388,3319.7,4.8
2389,3319.8,10.1
2390,3319.8,5.5
2391,3319.8,12.6
2392,3319.8,13.1
2393,3319.8,10.8
2394,3319.9,17.6
2395,3320,7.6
2396,3320,12.2
2397,3320,8.1
2398,3320,9.9
2399,3320,17.3
2400,3320,15.2
2401,3320,6.4
2402,3320,12.6
2403,3320,19.7
2404,3320.1,8.7
2405,3320.1,13.5
2406,3320.1,15.6
2407,3320.1,4.9
2408,3320.1,14.8
2409,3320.2,3.6
2410,3320.2,10.1
2411,3320.2,9.6
2412,3320.2,7.4
2413,3320.2,16.2
2414,3320.2,13.8
2415,3320.2,11.1
2416,3320.3,13.5
2417,3320.3,11.2
2418,3320.3,14.1
2419,3320.3,3.5
2420,3320.3,13.4
2421,3320.3,3.8
2422,3320.3,13.5
2423,3320.4,12.9
2424,3320.4,8
2425,3320.4,10.7
2426,3320.4,12
2427,3320.5,9.7
2428,3320.5,7.4
2429,3320.6,8.5
2430,3320.6,8.7
2431,3320.7,11
2432,3320.7,11.3
2433,3320.8,6.3
2434,3320.9,14.5
2435,3320.9,3.2
2436,3320.9,8.2
2437,3321,11.4
2438,3321,3.9
2439,3321,7.3
2440,3321,8.6
2441,3321.1,10.1
2442,3321.2,3.4
2443,3321.2,9.3
2444,3321.3,5.3
2445,3321.4,8.4
2446,3321.4,2.3
2447,3321.5,6.5
2448,3321.6,4.6
2449,3321.8,7.4
2450,3322.1,14.1
2451,3322.2,8.7
2452,3322.3,8.8
2453,3322.3,17.3
2454,3322.4,3.7
2455,3322.4,10.1
2456,3322.4,9.5
2457,3322.6,19
2458,3322.6,10.2
2459,3322.8,5.1
2460,3323.4,13
2461,3323.8,3.9
2462,3324.7,12.1
2463,3324.7,12.6
2464,3324.8,3.4
2465,3324.8,13.2
2466,3325.1,8.4
2467,3327.1,8.3
2468,3327.3,4.3
2469,3327.7,7.4
2470,3327.9,8.2
2471,3327.9,4.9
2472,3328,6.1
2473,3328.2,7.2
2474,3328.3,2.4
2475,3328.4,3.9
2476,3328.4,3.1
2477,3328.5,6.1
2478,3328.6,6.3
2479,3328.8,4.1
2480,3328.8,10.9
2481,3328.9,6.4
2482,3329.1,9.7
2483,3329.2,5.4
2484,3329.4,7.8
2485,3329.4,6.7
2486,3329.5,4.1
2487,3329.8,2.9
2488,3330,7.2
2489,3330.1,6
2490,3330.2,8.4
2491,3330.2,6
2492,3330.4,6.9
2493,3330.6,5.9
2494,3330.8,8.2
2495,3330.8,5.7
2496,3330.8,6.4
2497,3330.8,5.2
2498,3330.9,6.2
2499,3331,6
2500,3331,4.7
2501,3331.4,6
2502,3331.5,5.6
2503,3331.6,5.5
2504,3331.6,6.6
2505,3332,5.5
2506,3332.1,6.3
2507,3332.2,3
2508,3332.7,4.6
2509,3332.9,2.7
2510,3333.8,6.1
2511,3333.9,2.9
2512,3334,1.7
2513,3334,7.6
2514,3334,4.9
2515,3334,10.6
2516,3334.5,4.3
2517,3334.5,7.4
2518,3334.5,6.9
2519,3334.7,6.7
